transaction_id,customer_id,first_name,last_name,email,state,product_type,size,quantity,unit_price,discount_amount,total_amount,collection_type,sale_date
9987534,7171347,Ricardo,West,ricardo_west@sbcglobal.net,Missouri,Suburban Propane,20lb,3,24.99,0.0,74.97,Delivery,2024-07-25
2454383,6279418,Dmitri,Kennedy,dkennedy367@comcast.net,Ohio,AmeriGas,20lb,1,24.99,0.0,24.99,Delivery,2024-02-20
1530633,4934149,Leila,Sanders,leilasanders358@aol.com,Georgia,Ferrellgas,100lb,1,149.0,0.0,149.0,Pickup,2024-04-11
9381494,6682698,Keisha,Stevens,kstevens@yahoo.com,Oklahoma,AmeriGas,420lb,5,849.0,212.25,4032.75,Delivery,2024-06-15
7975983,2373555,Erik,Hayes,erik73@att.net,New York,AmeriGas,100lb,3,149.0,35.76,411.24,Pickup,2024-06-19
2682396,2795765,Lucia,Ramirez,lucia_ramirez@hotmail.com,Indiana,Blue Rhino,420lb,4,849.0,0.0,3396.0,Pickup,2024-05-13
7617330,2436347,Fatima,Hamilton,fatima.h61@sbcglobal.net,New Mexico,Blue Rhino,100lb,3,149.0,0.0,447.0,Pickup,2024-07-13
7005668,2672884,Erik,Gibson,egibson@gmail.com,Ohio,Suburban Propane,20lb,1,24.99,2.5,22.49,Pickup,2024-08-18
8734211,9517169,Stephen,Ramirez,sramirez@aol.com,Kansas,AmeriGas,20lb,5,24.99,0.0,124.95,Delivery,2024-06-26
4375454,5608259,Barbara,Russell,barbararussell710@att.net,Nevada,Blue Rhino,100lb,5,149.0,0.0,745.0,Pickup,2024-07-12
7400318,3673322,Shanice,Mendoza,smendoza1875@sbcglobalnet,Oregon,Blue Rhino,1lb,3,4.49,1.08,12.39,Delivery,2024-02-04
9122764,6510922,Carlos,Webb,webb.c@yahoo.com,Texas,NGL Energy,20lb,4,24.99,0.0,99.96,Pickup,2024-03-16
7001942,4816586,Brianna,Griffin,briannagriffin983@yahoo.com,Indiana,Ferrellgas,420lb,5,849.0,0.0,4245.0,Pickup,2024-11-09
9829762,6438436,Ebony,Garcia,ebony40@yahoo.com,Georgia,Ferrellgas,1lb,3,4.49,0.0,13.47,Delivery,2024-06-06
2500416,7224540,Gunnar,Gonzalez,ggonzalez@live.com,New Mexico,AmeriGas,100lb,1,149.0,14.9,134.1,Delivery,2024-04-25
1627384,4934149,Leila,Sanders,leilasanders358@aol.com,Georgia,Blue Rhino,1lb,4,4.49,0.0,17.96,Delivery,2024-07-10
3561552,5408072,Isabel,Ramos,ramos.i@live.com,Ohio,Ferrellgas,1lb,3,4.49,1.08,12.39,Pickup,2024-04-23
7805792,4052834,Ana,Wallace,ana.wallace@att.net,Missouri,Suburban Propane,20lb,4,24.99,0.0,99.96,Delivery,2024-06-29
4654790,8344365,Benjamin,Webb,bwebb@att.net,Kansas,Suburban Propane,1lb,5,4.49,0.0,22.45,Delivery,2024-05-16
8113821,7667458,Eduardo,Gutierrez,gutierrez.e@yahoo.com,Minnesota,Blue Rhino,420lb,2,849.0,0.0,1698.0,Delivery,2024-10-01
6687145,7844947,Brianna,Cook,bcook315@yahoo.com,Utah,Blue Rhino,420lb,5,849.0,0.0,4245.0,Pickup,2024-08-05
6178697,4816586,Brianna,Griffin,briannagriffin983@yahoo.com,Indiana,NGL Energy,33lb,3,49.95,0.0,149.85,Pickup,2024-12-28
6416675,5856117,Shannon,Sanchez,ssanchez1604@gmail.com,Illinois,Suburban Propane,20lb,2,24.99,5.0,44.98,Pickup,2024-08-15
3363089,3448176,William,Kelly,kelly.w@att.net,Pennsylvania,Suburban Propane,33lb,5,49.95,12.49,237.26,Delivery,2024-10-28
9776491,1675419,Joseph,Bailey,joseph.bailey@icloud.com,Georgia,Suburban Propane,420lb,2,849.0,0.0,1698.0,Pickup,2024-03-29
6110305,9164991,Valentina,Parker,valentina.p75@hotmail.com,Wisconsin,NGL Energy,420lb,2,849.0,0.0,1698.0,Delivery,2024-02-09
9924543,4348276,Emma,Sullivan,emma.s4@hotmail.com,Massachusetts,Ferrellgas,100lb,2,149.0,0.0,298.0,Pickup,2024-03-03
5528498,3595941,Chantel,Cook,chantel72@yahoo.com,Washington,AmeriGas,1lb,1,4.49,0.0,4.49,Delivery,2024-05-25
2062602,7818496,Marcus,Owens,owens.m@icloud.com,Illinois,Ferrellgas,33lb,1,49.95,0.0,49.95,Pickup,2024-07-13
8493255,3684131,Joseph,Adams,jadams146@live.com,Florida,NGL Energy,420lb,2,849.0,135.84,1562.16,Pickup,2024-06-08
6595492,1432519,Ana,Jones,ana.j42@aol.com,Texas,Ferrellgas,20lb,2,24.99,2.5,47.48,Delivery,2024-01-24
7150383,2651177,Elizabeth,Reynolds,elizabethreynolds584@aol.com,Pennsylvania,AmeriGas,100lb,3,149.0,0.0,447.0,Pickup,2024-10-13
6666248,9363326,Chloe,Hernandez,chloe_hernandez@icloud.com,Kansas,Suburban Propane,1lb,5,4.49,3.37,19.08,Pickup,2024-04-21
7038413,3678638,Arjun,Morales,amorales@hotmail.com,Arizona,Ferrellgas,1lb,2,4.49,1.08,7.9,Delivery,2024-01-29
8813403,2472884,Megan,Powell,megan_powell@yahoo.com,Oklahoma,Suburban Propane,20lb,3,24.99,11.25,63.72,Delivery,2024-09-07
9066612,5928582,Harold,Perez,harold38@yahoo.com,Michigan,AmeriGas,33lb,4,49.95,0.0,199.8,Pickup,2024-05-28
1360516,3846949,Aaliyah,Wood,aaliyah97@att.net,Georgia,AmeriGas,20lb,5,24.99,0.0,124.95,Delivery,2024-02-05
7858110,9712003,Ahmed,Harris,ahmedharris956@comcast.net,Utah,AmeriGas,33lb,5,49.95,37.46,212.29,Delivery,2024-08-17
4112344,2832517,Fatima,Reed,fatima.r30@gmail.com,California,NGL Energy,100lb,1,149.0,0.0,149.0,Pickup,2024-05-03
3756401,8115687,Bjorn,Fisher,bjorn.f45@icloud.com,Ohio,AmeriGas,1lb,5,4.49,2.25,20.2,Pickup,2024-04-27
8571416,2950183,Ivan,Singh,ivansingh1915@sbcglobal.net,Nevada,Ferrellgas,1lb,5,4.49,0.0,22.45,Delivery,2024-08-07
2116463,1628578,Robert,Gray,robertgray1976@live.com,Michigan,Blue Rhino,33lb,4,49.95,0.0,199.8,Delivery,2024-05-24
5215259,6664316,Fernando,Anderson,fernandoanderson168@gmail.com,Maryland,Ferrellgas,1lb,1,4.49,0.54,3.95,Pickup,2024-02-12
1275590,8113787,Marcus,Cole,marcus_cole@comcast.net,Missouri,NGL Energy,100lb,1,149.0,0.0,149.0,Pickup,2024-03-25
3262755,5960271,Lucia,King,king.l@icloud.com,Massachusetts,Suburban Propane,420lb,2,849.0,0.0,1698.0,Pickup,2024-10-18
9790949,8876742,Megan,Flores,megan6@aol.com,Louisiana,NGL Energy,33lb,1,49.95,0.0,49.95,Pickup,2024-08-28
6727022,9164991,Valentina,Parker,valentina.p75@hotmail.com,Wisconsin,Ferrellgas,33lb,5,49.95,0.0,249.75,Pickup,2024-07-09
5375632,9363326,Chloe,Hernandez,chloe_hernandez@icloud.com,Kansas,Ferrellgas,20lb,2,24.99,0.0,49.98,Pickup,2024-03-11
7038275,1485654,Patricia,Long,patricia_long@gmail.com,Tennessee,AmeriGas,1lb,2,4.49,0.72,8.26,Pickup,2024-05-21
2726915,4470105,Pooja,Coleman,pooja .coleman@live.com,Louisiana,Suburban Propane,1lb,3,4.49,0.0,13.47,Pickup,2024-11-12
6167027,6503032,Yuri,Jackson,yuri_jackson@sbcglobal.net,New York,Suburban Propane,1lb,1,4.49,0.0,4.49,Delivery,2024-04-04
3917871,9037616,Dmitri,Stewart,dmitri_stewart@att.net,Indiana,Suburban Propane,33lb,2,49.95,14.98,84.92,Delivery,2024-02-01
7459520,7251976,Ana,Simpson,ana16gmail.com,Tennessee,Ferrellgas,33lb,4,49.95,0.0,199.8,Delivery,2024-04-23
2326525,2696860,Tamara,Burns,tamara.burns@att.net,Iowa,Blue Rhino,1lb,3,4.49,1.35,12.12,Delivery,2024-01-23
8919821,9225346,Chloe,White,chloe19@yahoo.com,Florida,Ferrellgas,420lb,1,849.0,0.0,849.0,Delivery,2024-06-27
6950561,2446455,Susan,Cruz,scruz1151@@comcast.net,Maryland,Ferrellgas,33lb,1,49.95,0.0,49.95,Delivery,2024-02-28
8855414,8312936,Ebony,Lewis,ebony43@sbcglobal.net,Arizona,Suburban Propane,1lb,4,4.49,0.0,17.96,Pickup,2024-12-16
4132173,7640518,Patrick,Brown,patrick.brown@live.com,Wisconsin,Blue Rhino,1lb,4,4.49,1.44,16.52,Delivery,2024-02-20
6909569,6261415,Barbara,Thomas,bthomas1104@live.com,Illinois,NGL Energy,100lb,5,149.0,0.0,745.0,Delivery,2024-05-26
9007468,3684131,Joseph,Adams,jadams146@live.com,Florida,Suburban Propane,1lb,5,4.49,0.0,22.45,Pickup,2024-11-27
1978112,9996207,Clint,Rodriguez,clint_rodriguez@yahoo.com,North Carolina,NGL Energy,33lb,5,49.95,12.49,237.26,Delivery,2024-10-18
9184645,6507321,Bridget,Thompson,bridget66@hotmail.com,Colorado,Blue Rhino,33lb,5,49.95,0.0,249.75,Delivery,2024-08-03
6692259,1675419,Joseph,Bailey,joseph.bailey@icloud.com,Georgia,AmeriGas,33lb,1,49.95,0.0,49.95,Pickup,2024-03-05
6290464,3920762,Kenji,Woods,kenjiwoods486@icloud.com,Georgia,Blue Rhino,20lb,2,24.99,0.0,49.98,Delivery,2024-08-15
1378915,3094235,Ryo,Lee,ryo_lee@att.net,Virginia,Ferrellgas,1lb,2,4.49,0.0,8.98,Pickup,2024-01-08
7006319,6919270,Fatima,Patel,fpatel@comcast.net,Florida,Ferrellgas,20lb,4,24.99,0.0,99.96,Pickup,2024-05-29
4521118,6018975,Arjun,Bell,arjun_bell@sbcglobal.net,Oklahoma,Suburban Propane,20lb,5,24.99,0.0,124.95,Delivery,2024-05-14
1635969,7667458,Eduardo,Gutierrez,gutierrez.e@yahoo.com,Minnesota,Blue Rhino,420lb,4,849.0,0.0,3396.0,Delivery,2024-03-30
6760038,4882808,Jessica,Hill,jessica.h59@gmail.com,Washington,NGL Energy,420lb,3,849.0,382.05,2164.95,Pickup,2024-04-06
7723471,6919270,Fatima,Patel,fpatel@comcast.net,Florida,NGL Energy,1lb,2,4.49,0.0,8.98,Delivery,2024-12-16
4307179,5856117,Shannon,Sanchez,ssanchez1604@gmail.com,Illinois,AmeriGas,100lb,4,149.0,59.6,536.4,Delivery,2024-01-13
6659210,8948107,Lars,Gibson,lgibson@outlook.com,Arizona,Blue Rhino,1lb,4,4.49,0.0,17.96,Delivery,2024-11-22
7159129,9996207,Clint,Rodriguez,clint_rodriguez@yahoo.com,North Carolina,Suburban Propane,1lb,5,4.49,0.0,22.45,Pickup,2024-04-01
7306018,7923579,Sanjay,Simpson,ssimpson@att.net,North Carolina,Ferrellgas,420lb,5,849.0,0.0,4245.0,Delivery,2024-02-24
1804641,2651177,Elizabeth,Reynolds,elizabethreynolds584@aol.com,Pennsylvania,AmeriGas,1lb,1,4.49,0.0,4.49,Delivery,2024-12-19
7556539,8212753,Jamal,Wood,jwood1154@live.com,Michigan,AmeriGas,100lb,1,149.0,0.0,149.0,Delivery,2024-04-09
4996614,6455706,Hana,Washington,hwashington1110@hotmail.com,Tennessee,Ferrellgas,1lb,2,4.49,0.0,8.98,Delivery,2024-08-04
7026992,7074006,Ingrid,Hall,ingrid.h6@sbcglobal.net,Wisconsin,Blue Rhino,1lb,2,4.49,0.72,8.26,Delivery,2024-03-29
4454281,9935249,Boris,Wells,boris51@att.net,Oklahoma,AmeriGas,1lb,4,4.49,0.9,17.06,Pickup,2024-02-17
2879293,3938247,Kavita,Simpson,kavita.simpson@sbcglobal.net,Massachusetts,NGL Energy,20lb,5,24.99,0.0,124.95,Pickup,2024-07-27
3738993,9302946,Antoine,Watson,antoine .watson@att.net,Tennessee,Suburban Propane,1lb,5,4.49,0.0,22.45,Delivery,2024-08-20
5435820,4551070,Ethan,Long,long.e@aol.com,Utah,AmeriGas,1lb,2,4.49,0.0,8.98,Delivery,2024-04-11
1142206,2374158,Antoine,Garcia,antoine.garcia@att.net,New Mexico,AmeriGas,1lb,4,4.49,0.9,17.06,Delivery,2024-01-01
3201130,3595941,Chantel,Cook,chantel72@yahoo.com,Washington,Ferrellgas,33lb,3,49.95,0.0,149.85,Delivery,2024-12-20
7951039,4486102,Dmitri,Howard,dhoward@yahoo.com,Minnesota,Suburban Propane,33lb,5,49.95,0.0,249.75,Pickup,2024-09-14
5078015,5928582,Harold,Perez,harold38@yahoo.com,Michigan,Suburban Propane,20lb,3,24.99,3.75,71.22,Delivery,2024-11-05
7042962,8795419,Sigrid,Crawford,sigrid57@live.com,Virginia,AmeriGas,1lb,3,4.49,0.0,13.47,Delivery,2024-10-05
5889399,8826111,Maria,Ward,maria.w13@sbcglobal.net,California,AmeriGas,33lb,2,49.95,0.0,99.9,Pickup,2024-07-10
1502947,1688246,Zoe,Patel,zoe61@icloud.com,Missouri,AmeriGas,33lb,4,49.95,19.98,179.82,Pickup,2024-02-11
3453557,7210606,Hiroshi,Morris,hiroshimorris1322@hotmail.com,Illinois,Ferrellgas,20lb,4,24.99,0.0,99.96,Delivery,2024-10-03
4942645,7550190,Nadia,Gibson,gibson.n@hotmail.com,Connecticut,AmeriGas,100lb,4,149.0,0.0,596.0,Delivery,2024-04-03
6777340,2795765,Lucia,Ramirez,lucia_ramirez@hotmail.com,Indiana,Suburban Propane,20lb,1,24.99,0.0,24.99,Delivery,2024-03-19
8450817,8113787,Marcus,Cole,marcus_cole@comcast.net,Missouri,NGL Energy,420lb,1,849.0,0.0,849.0,Delivery,2024-04-28
5499844,8980915,Darius,Stewart,darius83@hotmail.com,California,Ferrellgas,33lb,5,49.95,0.0,249.75,Delivery,2024-05-27
3014549,8912226,Elizabeth,Baker,elizabeth.b42@att.net,Massachusetts,Ferrellgas,20lb,3,24.99,0.0,74.97,Pickup,2024-04-17
4858847,3718884,Natasha,Baker,natasha.baker@hotmail.com,Oklahoma,Blue Rhino,1lb,3,4.49,0.0,13.47,Delivery,2024-01-02
3046175,4348276,Emma,Sullivan,emma.s4@hotmail.com,Massachusetts,Blue Rhino,100lb,4,149.0,29.8,566.2,Pickup,2024-08-25
7464817,7183841,Nadia,Singh,nadia87@comcast.net,Georgia,Suburban Propane,20lb,2,24.99,0.0,49.98,Delivery,2024-12-14
4699507,2893218,Thomas,Gonzalez,thomas.gonzalez@live.com,Florida,AmeriGas,420lb,2,849.0,0.0,1698.0,Pickup,2024-09-25
9770751,5896624,Felix,Cox,fcox1042@comcast.net,Nevada,Blue Rhino,1lb,3,4.49,0.0,13.47,Delivery,2024-09-02
1331289,7084862,Destiny,Perry,destiny51@att.net,North Carolina,Suburban Propane,420lb,5,849.0,0.0,4245.0,Delivery,2024-11-19
9703982,7374122,Lamont,Ortiz,lamont_ortiz@aol.com,Wisconsin,NGL Energy,420lb,5,849.0,424.5,3820.5,Delivery,2024-06-13
4076474,3477824,Mohammed,Perez,mohammed_perez@outlook.com,Virginia,Suburban Propane,100lb,1,149.0,17.88,131.12,Delivery,2024-05-20
7655572,4335942,Helga,Gonzalez,hgonzalez1281@icloud.com,Connecticut,Ferrellgas,1lb,3,4.49,0.0,13.47,Delivery,2024-05-02
9246334,9796605,Jerome,Green,jgreen633@att.net,Connecticut,Suburban Propane,420lb,3,849.0,0.0,2547.0,Delivery,2024-07-25
9328158,9468772,Kavita,Vasquez,kvasquez@sbcglobal.net,Nevada,NGL Energy,100lb,4,149.0,0.0,596.0,Pickup,2024-04-20
1053156,9796605,Jerome,Green,jgreen633@att.net,Connecticut,Blue Rhino,33lb,4,49.95,0.0,199.8,Delivery,2024-04-23
6653942,6068298,Chantel,Reed,chantel_reed@comcast.net,Indiana,Suburban Propane,33lb,2,49.95,0.0,99.9,Delivery,2024-01-23
5278178,8108462,Peter,Jackson,peter.jackson@att.net,Kansas,NGL Energy,100lb,1,149.0,0.0,149.0,Delivery,2024-11-23
7337047,7667458,Eduardo,Gutierrez,gutierrez.e@yahoo.com,Minnesota,Blue Rhino,100lb,4,149.0,0.0,596.0,Delivery,2024-12-10
7254897,8912226,Elizabeth,Baker,elizabeth.b42@att.net,Massachusetts,AmeriGas,33lb,4,49.95,0.0,199.8,Delivery,2024-03-13
4426466,1688246,Zoe,Patel,zoe61@icloud.com,Missouri,NGL Energy,33lb,1,49.95,2.5,47.45,Pickup,2024-03-14
3739867,7191135,Monique,Snyder,monique96@att.net,Minnesota,AmeriGas,33lb,3,49.95,0.0,149.85,Delivery,2024-07-08
1473227,6438436,Ebony,Garcia,ebony40@yahoo.com,Georgia,Ferrellgas,420lb,5,849.0,339.6,3905.4,Delivery,2024-02-15
7967320,8608449,Amit,Kim,amit41@yahoo.com,Massachusetts,Blue Rhino,1lb,2,4.49,1.08,7.9,Delivery,2024-07-23
3616291,9797727,Diego,Cooper,diego_cooper@icloud.com,North Carolina,Ferrellgas,33lb,2,49.95,0.0,99.9,Pickup,2024-07-27
3503436,1098919,Hiroshi,Gray,gray.h@comcast.net,Wisconsin,Suburban Propane,420lb,3,849.0,0.0,2547.0,Delivery,2024-10-25
7758786,7923579,Sanjay,Simpson,ssimpson@att.net,North Carolina,NGL Energy,420lb,5,849.0,0.0,4245.0,Delivery,2024-01-11
8733526,8318550,William,Bryant,william55@yahoo.com,Louisiana,AmeriGas,1lb,2,4.49,1.08,7.9,Pickup,2024-01-10
8059261,9646701,Priya,Henry,priya_henry@sbcglobal.net,New Mexico,NGL Energy,33lb,5,49.95,0.0,249.75,Pickup,2024-12-20
7399792,8948107,Lars,Gibson,lgibson@outlook.com,Arizona,Blue Rhino,100lb,3,149.0,35.76,411.24,Pickup,2024-10-03
7547256,6455706,Hana,Washington,hwashington1110@hotmail.com,Tennessee,Suburban Propane,420lb,3,849.0,127.35,2419.65,Pickup,2024-04-30
9909769,4486102,Dmitri,Howard,dhoward@yahoo.com,Minnesota,Suburban Propane,100lb,2,149.0,0.0,298.0,Pickup,2024-07-29
8983040,9235577,DeShawn,Jones,deshawn_jones@live.com,Nevada,NGL Energy,100lb,4,149.0,0.0,596.0,Pickup,2024-06-11
6981414,9284509,Benjamin,Lee,benjamin.lee@live.com,Wisconsin,NGL Energy,100lb,4,149.0,0.0,596.0,Pickup,2024-11-21
7585029,2229110,Freya,Nguyen,freya_nguyen@att.net,Iowa,Blue Rhino,420lb,3,849.0,382.05,2164.95,Pickup,2024-08-22
5780177,6279418,Dmitri,Kennedy,dkennedy367@comcast.net,Ohio,AmeriGas,33lb,2,49.95,0.0,99.9,Pickup,2024-06-16
1157090,2672884,Erik,Gibson,egibson@gmail.com,Ohio,Blue Rhino,1lb,3,4.49,0.0,13.47,Delivery,2024-09-16
8788747,2512187,Maeve,Long,mlong@comcast.net,Connecticut,Suburban Propane,100lb,1,149.0,11.92,137.08,Delivery,2024-06-28
6491198,7455324,Hana,Stevens,hana_stevens@@att.net,Massachusetts,AmeriGas,420lb,4,849.0,271.68,3124.32,Delivery,2024-11-14
8943827,7296605,Priya,Edwards,priya.e90@yahoo.com,Maryland,Suburban Propane,33lb,1,49.95,0.0,49.95,Pickup,2024-10-30
6816746,5408072,Isabel,Ramos,ramos.i@live.com,Ohio,NGL Energy,420lb,3,849.0,203.76,2343.24,Delivery,2024-12-08
3668591,9795159,Hana,Nelson,hana.nelson@icloud.com,New York,AmeriGas,33lb,2,49.95,14.98,84.92,Pickup,2024-07-24
9338891,7333337,Ryo,Lee,rlee@att.net,New York,NGL Energy,1lb,2,4.49,0.0,8.98,Delivery,2024-10-12
3805973,7631419,Barbara,Johnson,barbara_johnson@icloud.com,Ohio,AmeriGas,420lb,3,849.0,0.0,2547.0,Delivery,2024-04-11
8357303,6312692,Marcus,Burns,marcusburns555@gmail.com,Massachusetts,AmeriGas,100lb,5,149.0,37.25,707.75,Pickup,2024-02-08
6703062,6379867,Mohammed,James,mohammed.j39@outlook.com,North Carolina,AmeriGas,33lb,1,49.95,0.0,49.95,Delivery,2024-09-10
8700011,5801541,Boris,Russell,boris.r33@icloud.com,Massachusetts,Ferrellgas,20lb,1,24.99,0.0,24.99,Delivery,2024-05-07
1009512,5479421,Clint,James,clint.james@live.com,Washington,AmeriGas,20lb,1,24.99,3.0,21.99,Pickup,2024-11-05
4694972,5479421,Clint,James,clint.james@live.com,Washington,AmeriGas,1lb,3,4.49,1.08,12.39,Pickup,2024-05-07
3226537,3030966,Fernando,Anderson,anderson.f@aol.com,Florida,Ferrellgas,33lb,2,49.95,0.0,99.9,Pickup,2024-05-23
3151617,2672884,Erik,Gibson,egibson@gmail.com,Ohio,AmeriGas,20lb,3,24.99,0.0,74.97,Pickup,2024-12-06
5826180,8108462,Peter,Jackson,peter.jackson@att.net,Kansas,Ferrellgas,20lb,5,24.99,0.0,124.95,Pickup,2024-09-21
7985242,9795159,Hana,Nelson,hana.nelson@icloud.com,New York,Suburban Propane,20lb,5,24.99,0.0,124.95,Pickup,2024-06-24
1034351,2672884,Erik,Gibson,egibson@gmail.com,Ohio,NGL Energy,100lb,1,149.0,0.0,149.0,Pickup,2024-05-24
7845563,5608259,Barbara,Russell,barbararussell710@att.net,Nevada,NGL Energy,420lb,1,849.0,0.0,849.0,Delivery,2024-09-09
2582342,6170227,David,Patterson,david.patterson@hotmail.com,Louisiana,NGL Energy,1lb,1,4.49,0.0,4.49,Pickup,2024-11-30
7399181,8912226,Elizabeth,Baker,elizabeth.b42@att.net,Massachusetts,NGL Energy,20lb,1,24.99,2.0,22.99,Pickup,2024-01-29
9178970,9209880,Vikram,Richardson,vikram57@gmail.com,Nevada,Suburban Propane,33lb,2,49.95,0.0,99.9,Delivery,2024-07-09
4471088,4240708,Jason,Reynolds,jason52@comcast.net,Massachusetts,AmeriGas,420lb,3,849.0,0.0,2547.0,Pickup,2024-09-22
7064405,1946973,Sofia,Wells,sofia.w94@hotmail.com,Louisiana,NGL Energy,33lb,5,49.95,29.97,219.78,Pickup,2024-02-24
8534223,6702160,Tamara,Ward,tamara_ward@gmail.com,Utah,Blue Rhino,33lb,1,49.95,0.0,49.95,Delivery,2024-04-25
6402667,9996207,Clint,Rodriguez,clint_rodriguezyahoo.com,North Carolina,AmeriGas,1lb,5,4.49,0.0,22.45,Pickup,2024-06-11
3523050,9796605,Jerome,Green,jgreen633@att.net,Connecticut,Suburban Propane,420lb,4,849.0,339.6,3056.4,Pickup,2024-06-19
8729158,5856117,Shannon,Sanchez,ssanchez1604@gmail.com,Illinois,AmeriGas,20lb,3,24.99,0.0,74.97,Delivery,2024-11-01
2885284,3919694,Rosa,James,rosa.james@comcast.net,Pennsylvania,AmeriGas,20lb,5,24.99,0.0,124.95,Delivery,2024-04-17
5629792,8315831,James,Olson,james.o56@att.net,Florida,NGL Energy,420lb,5,849.0,0.0,4245.0,Pickup,2024-02-22
7720647,9517169,Stephen,Ramirez,sramirez@aol.com,Kansas,Ferrellgas,1lb,5,4.49,0.0,22.45,Pickup,2024-05-24
7826244,5446344,Eugene,Patterson,eugene87@yahoo.com,Oklahoma,Ferrellgas,1lb,5,4.49,0.0,22.45,Delivery,2024-03-04
9797899,7640518,Patrick,Brown,patrick.brown@live.com,Wisconsin,AmeriGas,100lb,1,149.0,0.0,149.0,Pickup,2024-04-23
3062198,1628578,Robert,Gray,robertgray1976@live.com,Michigan,Ferrellgas,1lb,1,4.49,0.0,4.49,Delivery,2024-10-30
3984802,6068298,Chantel,Reed,chantel_reed@comcast.net,Indiana,Suburban Propane,420lb,1,849.0,42.45,806.55,Delivery,2024-03-09
2444148,8519121,William,Lewis,william.l89@hotmail.com,Georgia,Blue Rhino,20lb,3,24.99,0.0,74.97,Delivery,2024-04-04
5018645,3595941,Chantel,Cook,chantel72@yahoo.com,Washington,Ferrellgas,20lb,5,24.99,10.0,114.95,Pickup,2024-06-10
7422301,2374158,Antoine,Garcia,antoine.garcia@att.net,New Mexico,Suburban Propane,33lb,1,49.95,5.0,44.95,Pickup,2024-04-27
8087921,4486102,Dmitri,Howard,dhoward@yahoo.com,Minnesota,NGL Energy,420lb,4,849.0,407.52,2988.48,Pickup,2024-02-12
8077958,1615675,Ethan,Clark,ethan_clark@aol.com,Maryland,AmeriGas,1lb,2,4.49,0.0,8.98,Delivery,2024-10-16
8331010,7224540,Gunnar,Gonzalez,ggonzalez@live.com,New Mexico,Blue Rhino,20lb,3,24.99,3.75,71.22,Pickup,2024-06-26
6681113,9302946,Antoine,Watson,antoine.watson@att.net,Tennessee,Blue Rhino,33lb,3,49.95,22.48,127.37,Pickup,2024-08-01
8195804,3386328,Sarah,Martin,sarah_martin@outlook.com,Utah,NGL Energy,33lb,2,49.95,9.99,89.91,Pickup,2024-05-19
3892693,2832517,Fatima,Reed,fatima.r30@gmail.com,California,Suburban Propane,420lb,5,849.0,0.0,4245.0,Pickup,2024-08-03
1489172,7372653,Rosa,Reed,rosa98@sbcglobal.net,Utah,Ferrellgas,20lb,5,24.99,0.0,124.95,Pickup,2024-08-28
5056398,1615675,Ethan,Clark,ethan_clark@aol.com,Maryland,Suburban Propane,420lb,2,849.0,203.76,1494.24,Pickup,2024-08-10
2673190,2919549,Lucia,Murphy,lmurphy1893@comcast.net,Tennessee,Suburban Propane,100lb,1,149.0,7.45,141.55,Pickup,2024-12-08
9923120,9214801,Diego,Hayes,dhayes781@att.net,Minnesota,Blue Rhino,1lb,3,4.49,0.0,13.47,Pickup,2024-04-18
7560331,2319479,Priya,Cruz,priya.c22@aol.com,Florida,NGL Energy,100lb,3,149.0,0.0,447.0,Pickup,2024-10-11
8926422,1454696,Aaliyah,Ramos,aramos447@outlook.com,North Carolina,AmeriGas,420lb,5,849.0,0.0,4245.0,Pickup,2024-01-16
5751739,7183841,Nadia,Singh,nadia87@comcast.net,Georgia,Suburban Propane,420lb,5,849.0,0.0,4245.0,Delivery,2024-03-17
4617959,3595941,Chantel,Cook,chantel72@yahoo.com,Washington,Blue Rhino,20lb,5,24.99,0.0,124.95,Delivery,2024-11-18
6352364,2739191,Antonio,Sanders,antonio.sanders@outlook.com,Arizona,Blue Rhino,420lb,5,849.0,0.0,4245.0,Delivery,2024-12-21
3718341,9633492,James,Burns,burns.j@sbcglobal.net,Missouri,NGL Energy,20lb,3,24.99,0.0,74.97,Pickup,2024-12-29
4364763,3563646,Dmitri,Jackson,jackson.d@comcast.net,Nevada,Blue Rhino,33lb,3,49.95,0.0,149.85,Delivery,2024-04-09
8474978,8399399,Dwight,Gonzalez,gonzalez.d@outlook.com,Tennessee,NGL Energy,420lb,4,849.0,169.8,3226.2,Pickup,2024-02-28
7998405,9633492,James,Burns,burns.j@sbcglobal.net,Missouri,Suburban Propane,1lb,4,4.49,0.0,17.96,Delivery,2024-05-07
1273509,8290770,Peter,Hughes,peterhughes863@comcast.net,Pennsylvania,NGL Energy,20lb,3,24.99,6.0,68.97,Pickup,2024-12-09
5372416,2229110,Freya,Nguyen,freya_nguyen@att.net,Iowa,NGL Energy,420lb,4,849.0,0.0,3396.0,Pickup,2024-07-30
2695038,6438436,Ebony,Garcia,ebony40@yahoo.com,Georgia,Ferrellgas,33lb,3,49.95,11.99,137.86,Delivery,2024-07-03
3804075,7191135,Monique,Snyder,monique96@att.net,Minnesota,NGL Energy,33lb,3,49.95,0.0,149.85,Delivery,2024-10-10
7027124,4700025,Marcus,Rivera,rivera.m@hotmail.com,Colorado,AmeriGas,33lb,1,49.95,7.49,42.46,Delivery,2024-04-09
5863073,1563316,Nathan,Thomas,nathan.thomas@icloud.com,Georgia,Ferrellgas,33lb,2,49.95,7.99,91.91,Delivery,2024-07-23
5345236,2374158,Antoine,Garcia,antoine.garcia@att.net,New Mexico,AmeriGas,1lb,1,4.49,0.45,4.04,Delivery,2024-07-23
